,Event_ID,Year,Country_Code,Country_Name,Latitude,Longitude,Type,Death_Toll,Severity
1365,2365,1993,DOM,Dominican Republic,18.735693,-70.162651,Flood,18,Very High Risk
1366,2366,1959,JPN,Japan,36.204824,138.252924,Flood,41,Very High Risk
1367,2367,1980,IDN,Indonesia,-0.789275,113.921327,Flood,153,Very High Risk
1368,2368,2016,MEX,Mexico,23.634501,-102.552784,Flood,5,Medium Risk
1369,2369,2014,GTM,Guatemala,15.783471,-90.230759,Flood,20,Very High Risk
1370,2370,2010,PAK,Pakistan,30.375321,69.345116,Flood,22,Medium Risk
1371,2371,2007,PHL,Philippines,12.879721,121.774017,Flood,20,Very High Risk
1372,2372,2013,USA,United States,37.09024,-95.712891,Storm,6,Low Risk
1373,2373,1969,USA,United States,37.09024,-95.712891,Storm,54,Low Risk
1374,2374,2002,ETH,Ethiopia,9.145,40.489673,Flood,22,Medium Risk
1375,2375,1973,PHL,Philippines,12.879721,121.774017,Storm,270,Very High Risk
1376,2376,1992,IND,India,20.593684,78.96288,Extreme temperature ,275,Medium Risk
1377,2377,1993,PAK,Pakistan,30.375321,69.345116,Landslide,36,Medium Risk
1378,2378,2015,SYR,Syrian Arab Republic,34.802075,38.996815,Storm,4,Medium Risk
1379,2379,2002,VEN,Venezuela,6.42375,-66.58973,Flood,4,Medium Risk
1380,2380,2005,PAK,Pakistan,30.375321,69.345116,Epidemic,20,Medium Risk
1381,2381,2009,IDN,Indonesia,-0.789275,113.921327,Flood,38,Very High Risk
1382,2382,1979,DOM,Dominican Republic,18.735693,-70.162651,Storm,1400,Very High Risk
1383,2383,1998,SLV,El Salvador,13.794185,-88.89653,Drought,20,Very High Risk
1384,2384,1994,VUT,Vanuatu,-15.376706,166.959158,Earthquake,20,Very High Risk
1385,2385,1976,DNK,Denmark,56.26392,9.501785,Storm,20,Very Low Risk
1386,2386,2018,UGA,Uganda,1.373333,32.290275,Epidemic,31,Medium Risk
1387,2387,1986,ETH,Ethiopia,9.145,40.489673,Insect infestation,20,Medium Risk
1388,2388,1971,PRY,Paraguay,-23.442503,-58.443832,Flood,20,Low Risk
1389,2389,2019,RUS,Russia,61.52401,105.318756,Flood,31,Low Risk
1390,2390,2012,TWN,Taiwan,23.69781,120.960515,Storm,8,
1391,2391,2004,MYS,Malaysia,4.210484,101.975766,Earthquake,80,Medium Risk
1392,2392,2010,NAM,Namibia,-22.95764,18.49041,Flood,8,Medium Risk
1393,2393,1981,PHL,Philippines,12.879721,121.774017,Storm,210,Very High Risk
1394,2394,2005,BRA,Brazil,-14.235004,-51.92528,Flood,28,Low Risk
1395,2395,1978,NPL,Nepal,28.394857,84.124008,Flood,130,Medium Risk
1396,2396,2002,PAK,Pakistan,30.375321,69.345116,Epidemic,10,Medium Risk
1397,2397,2003,MNP,Northern Mariana Islands,17.33083,145.38469,Volcanic activity,20,
1398,2398,1936,MMR,Myanmar,21.913965,95.956223,Storm,1000,High Risk
1399,2399,1998,SLV,El Salvador,13.794185,-88.89653,Storm,475,Very High Risk
1400,2400,2014,IDN,Indonesia,-0.789275,113.921327,Flood,32,Very High Risk
1401,2401,2006,PNG,Papua New Guinea,-6.314993,143.95555,Flood,1,Very High Risk
1402,2402,1993,IRN,Iran,32.427908,53.688046,Storm,20,Low Risk
1403,2403,1923,SUN,Soviet Union,0.0,0.0,Epidemic,20,
1404,2404,2009,BGD,Bangladesh,23.684994,90.356331,Storm,7,Very High Risk
1405,2405,1986,PAK,Pakistan,30.375321,69.345116,Earthquake,20,Medium Risk
1406,2406,1997,JPN,Japan,36.204824,138.252924,Storm,4,Very High Risk
1407,2407,1987,CHN,China,35.86166,104.195397,Storm,2,Medium Risk
1408,2408,2012,CHL,Chile,-35.675147,-71.542969,Wildfire,7,Very High Risk
1409,2409,2014,MEX,Mexico,23.634501,-102.552784,Storm,1,Medium Risk
1410,2410,1988,TUN,Tunisia,33.886917,9.537499,Insect infestation,20,Medium Risk
1411,2411,1997,UGA,Uganda,1.373333,32.290275,Landslide,20,Medium Risk
1412,2412,1947,USA,United States,37.09024,-95.712891,Storm,51,Low Risk
1413,2413,1925,CHN,China,35.86166,104.195397,Earthquake,5000,Medium Risk
1414,2414,2000,NER,Niger,17.607789,8.081666,Flood,2,Very High Risk
1415,2415,2005,ETH,Ethiopia,9.145,40.489673,Epidemic,34,Medium Risk
1416,2416,1959,KOR,South Korea,35.907757,127.766922,Flood,62,Low Risk
1417,2417,1998,BRN,Brunei Darussalam,4.535277,114.727669,Wildfire,20,Very High Risk
1418,2418,1971,ESP,Spain,40.463667,-3.74922,Extreme temperature ,400,Very Low Risk
1419,2419,2008,CUB,Cuba,21.521757,-77.781167,Storm,7,Medium Risk
1420,2420,2007,MNE,Montenegro,42.708678,19.37439,Flood,20,
1421,2421,1981,JAM,Jamaica,18.109581,-77.297508,Drought,20,Very High Risk
1422,2422,1928,BGR,Bulgaria,42.733883,25.48583,Earthquake,107,Low Risk
1423,2423,1999,COD,Congo,-4.038333,21.758664,Flood,2,Medium Risk
1424,2424,2000,USA,United States,37.09024,-95.712891,Storm,22,Low Risk
1425,2425,1995,CAN,Canada,56.130366,-106.346771,Flood,20,Very Low Risk
1426,2426,2007,SDN,Sudan,12.862807,30.217636,Epidemic,58,High Risk
1427,2427,1992,LBN,Lebanon,33.854721,35.862285,Storm,25,Low Risk
1428,2428,2011,IDN,Indonesia,-0.789275,113.921327,Flood,18,Very High Risk
1429,2429,2004,TWN,Taiwan,23.69781,120.960515,Storm,32,
1430,2430,1996,USA,United States,37.09024,-95.712891,Flood,2,Low Risk
1431,2431,2004,TUR,Turkey,38.963745,35.243322,Flood,15,Low Risk
1432,2432,1990,CHN,China,35.86166,104.195397,Storm,115,Medium Risk
1433,2433,1902,CHN,China,35.86166,104.195397,Earthquake,2500,Medium Risk
1434,2434,2021,PHL,Philippines,12.879721,121.774017,Flood,20,Very High Risk
1435,2435,1986,CHN,China,35.86166,104.195397,Storm,9,Medium Risk
1436,2436,1986,URY,Uruguay,-32.522779,-55.765835,Flood,20,Low Risk
1437,2437,1985,CHN,China,35.86166,104.195397,Earthquake,67,Medium Risk
1438,2438,2011,COD,Congo,-4.038333,21.758664,Flood,20,Medium Risk
1439,2439,2006,IND,India,20.593684,78.96288,Storm,114,Medium Risk
1440,2440,1990,AUT,Austria,47.516231,14.550072,Storm,20,Very Low Risk
1441,2441,2014,IND,India,20.593684,78.96288,Flood,298,Medium Risk
1442,2442,2007,VNM,Vietnam,14.058324,108.277199,Flood,55,Very High Risk
1443,2443,2004,BGD,Bangladesh,23.684994,90.356331,Flood,730,Very High Risk
1444,2444,1996,CHN,China,35.86166,104.195397,Landslide,56,Medium Risk
1445,2445,1994,SDN,Sudan,12.862807,30.217636,Flood,8,High Risk
1446,2446,2019,PHL,Philippines,12.879721,121.774017,Flood,20,Very High Risk
1447,2447,2003,GMB,Gambia,13.443182,-15.310139,Storm,3,Very High Risk
1448,2448,1991,NIC,Nicaragua,12.865416,-85.207229,Epidemic,2,Very High Risk
1449,2449,2002,PRY,Paraguay,-23.442503,-58.443832,Storm,20,Low Risk
1450,2450,2018,PRY,Paraguay,-23.442503,-58.443832,Flood,20,Low Risk
1451,2451,2007,TUR,Turkey,38.963745,35.243322,Flood,13,Low Risk
1452,2452,2006,YEM,Yemen,15.552727,48.516388,Flood,25,Medium Risk
1453,2453,2007,ESP,Spain,40.463667,-3.74922,Flood,1,Very Low Risk
1454,2454,2014,MWI,Malawi,-13.254308,34.301525,Epidemic,11,High Risk
1455,2455,2004,CHN,China,35.86166,104.195397,Flood,133,Medium Risk
1456,2456,2010,TUR,Turkey,38.963745,35.243322,Earthquake,51,Low Risk
1457,2457,1917,CHN,China,35.86166,104.195397,Earthquake,1800,Medium Risk
1458,2458,2015,CHN,China,35.86166,104.195397,Storm,20,Medium Risk
1459,2459,2018,ESP,Spain,40.463667,-3.74922,Wildfire,20,Very Low Risk
1460,2460,1941,PRT,Portugal,39.399872,-8.224454,Storm,120,Low Risk
1461,2461,1969,HND,Honduras,15.199999,-86.241905,Storm,20,Very High Risk
1462,2462,2012,SRB,Serbia,44.016521,21.005859,Extreme temperature ,10,Medium Risk
1463,2463,2000,BGD,Bangladesh,23.684994,90.356331,Storm,28,Very High Risk
1464,2464,2014,MYS,Malaysia,4.210484,101.975766,Flood,17,Medium Risk
1465,2465,2004,CHN,China,35.86166,104.195397,Storm,2,Medium Risk
1466,2466,2011,THA,Thailand,15.870032,100.992541,Flood,813,Medium Risk
1467,2467,1994,CHN,China,35.86166,104.195397,Storm,1174,Medium Risk
1468,2468,2003,PAN,Panama,8.537981,-80.782127,Flood,20,Medium Risk
1469,2469,2010,CHN,China,35.86166,104.195397,Storm,3,Medium Risk
1470,2470,2009,GMB,Gambia,13.443182,-15.310139,Storm,20,Very High Risk
1471,2471,2003,SAU,Saudi Arabia,23.885942,45.079162,Flood,12,Very Low Risk
1472,2472,2009,LBR,Liberia,6.428055,-9.429499,Insect infestation,20,High Risk
1473,2473,2007,BGD,Bangladesh,23.684994,90.356331,Storm,41,Very High Risk
1474,2474,1990,ROU,Romania,45.943161,24.96676,Earthquake,9,Medium Risk
1475,2475,2002,HKG,"Hong Kong S.A.R., China",22.396428,114.109497,Epidemic,299,
1476,2476,2014,PER,Peru,-9.189967,-75.015152,Flood,20,Medium Risk
1477,2477,1904,GRC,Greece,39.074208,21.824312,Earthquake,4,Medium Risk
1478,2478,1914,TKL,Tokelau,-8.967363,-171.855881,Storm,20,
1479,2479,2019,CAF,Central African Republic,6.611111,20.939444,Flood,20,Medium Risk
1480,2480,1987,BRA,Brazil,-14.235004,-51.92528,Flood,12,Low Risk
1481,2481,2019,TON,Tonga,-21.178986,-175.198242,Epidemic,20,Very High Risk
1482,2482,2015,COL,Colombia,4.570868,-74.297333,Wildfire,11,Medium Risk
1483,2483,2019,SSD,South Sudan,0.0,0.0,Flood,3,
1484,2484,1918,USA,United States,37.09024,-95.712891,Storm,34,Low Risk
1485,2485,2011,ECU,Ecuador,-1.831239,-78.183406,Landslide,7,High Risk
1486,2486,1981,PER,Peru,-9.189967,-75.015152,Earthquake,10,Medium Risk
1487,2487,1997,COK,Cook Islands,-21.236736,-159.777671,Epidemic,20,
1488,2488,1975,USA,United States,37.09024,-95.712891,Storm,3,Low Risk
1489,2489,1968,MYS,Malaysia,4.210484,101.975766,Storm,21,Medium Risk
1490,2490,2002,GRC,Greece,39.074208,21.824312,Flood,20,Medium Risk
1491,2491,2004,KOR,South Korea,35.907757,127.766922,Storm,20,Low Risk
1492,2492,2017,GTM,Guatemala,15.783471,-90.230759,Earthquake,20,Very High Risk
1493,2493,1986,IND,India,20.593684,78.96288,Storm,71,Medium Risk
1494,2494,1998,GTM,Guatemala,15.783471,-90.230759,Storm,384,Very High Risk
1495,2495,1987,BEN,Benin,9.30769,2.315834,Epidemic,24,Very High Risk
1496,2496,1988,BGD,Bangladesh,23.684994,90.356331,Storm,1000,Very High Risk
1497,2497,2011,KOR,South Korea,35.907757,127.766922,Landslide,59,Low Risk
1498,2498,2005,CHN,China,35.86166,104.195397,Flood,235,Medium Risk
1499,2499,2005,ROU,Romania,45.943161,24.96676,Flood,10,Medium Risk
1500,2500,1920,CHN,China,35.86166,104.195397,Earthquake,273400,Medium Risk
1501,2501,1920,MNG,Mongolia,46.862496,103.846656,Earthquake,273400,Very Low Risk
1502,2502,1921,USA,United States,37.09024,-95.712891,Flood,215,Low Risk
1503,2503,1922,PHL,Philippines,12.879721,121.774017,Tropical cyclone,100000,Very High Risk
1504,2504,1922,CHN,China,35.86166,104.195397,Tropical cyclone,100000,Medium Risk
1505,2505,1923,JPN,Japan,36.204824,138.252924,Earthquake,142800,Very High Risk
1506,2506,1924,IND,India,20.593684,78.96288,Flood,1000,Medium Risk
1507,2507,1925,CHN,China,35.86166,104.195397,Earthquake,5000,Medium Risk
1508,2508,1926,CUB,Cuba,21.521757,-77.781167,Tropical cyclone,709,Medium Risk
1509,2509,1926,USA,United States,37.09024,-95.712891,Tropical cyclone,709,Low Risk
1510,2510,1926,BHS,Bahamas,25.03428,-77.39628,Tropical cyclone,709,Low Risk
1511,2511,1926,BMU,Bermuda,32.321384,-64.75737,Tropical cyclone,709,
1512,2512,1927,CHN,China,35.86166,104.195397,Earthquake,40900,Medium Risk
1513,2513,1928,USA,United States,37.09024,-95.712891,Tropical cyclone,4112,Low Risk
1514,2514,1928,PRI,Puerto Rico,18.220833,-66.590149,Tropical cyclone,4112,
1515,2515,1928,GLP,Guadeloupe,16.995971,-62.067641,Tropical cyclone,4112,
1516,2516,1928,BHS,Bahamas,25.03428,-77.39628,Tropical cyclone,4112,Low Risk
1517,2517,1928,DMA,Dominica,15.414999,-61.370976,Tropical cyclone,4112,
1518,2518,1929,IRN,Iran,32.427908,53.688046,Earthquake,3800,Low Risk
1519,2519,1929,TKM,Turkmenistan,38.969719,59.556278,Earthquake,3800,Medium Risk
1520,2520,1930,DOM,Dominican Republic,18.735693,-70.162651,Tropical cyclone,8000,Very High Risk
1521,2521,1931,CHN,China,35.86166,104.195397,Flood,4000000,Medium Risk
1522,2522,1932,CYM,Cayman Islands,19.513469,-80.566956,Tropical cyclone,3103,
1523,2523,1932,CUB,Cuba,21.521757,-77.781167,Tropical cyclone,3103,Medium Risk
1524,2524,1933,CHN,China,35.86166,104.195397,Earthquake,9300,Medium Risk
1525,2525,1934,NPL,Nepal,28.394857,84.124008,Earthquake,12000,Medium Risk
1526,2526,1934,IND,India,20.593684,78.96288,Earthquake,12000,Medium Risk
1527,2527,1935,PAK,Pakistan,30.375321,69.345116,Earthquake,60000,Medium Risk
1528,2528,1936,USA,United States,37.09024,-95.712891,Heat wave,5000,Low Risk
1529,2529,1936,CAN,Canada,56.130366,-106.346771,Heat wave,5000,Very Low Risk
1530,2530,1937,CHN,China,35.86166,104.195397,Tropical cyclone,11021,Medium Risk
1531,2531,1938,JPN,Japan,36.204824,138.252924,Flood,715,Very High Risk
1532,2532,1939,TUR,Turkey,38.963745,35.243322,Earthquake,32968,Low Risk
1533,2533,1940,ROU,Romania,45.943161,24.96676,Earthquake,1000,Medium Risk
1534,2534,1941,SAU,Saudi Arabia,23.885942,45.079162,Earthquake,1200,Very Low Risk
1535,2535,1942,IND,India,20.593684,78.96288,Tropical cyclone,61000,Medium Risk
1536,2536,1943,TUR,Turkey,38.963745,35.243322,Earthquake,4020,Low Risk
1537,2537,1944,ARG,Argentina,-38.416097,-63.616672,Earthquake,10000,Low Risk
1538,2538,1945,IND,India,20.593684,78.96288,Earthquake,4000,Medium Risk
1539,2539,1945,PAK,Pakistan,30.375321,69.345116,Earthquake,4000,Medium Risk
1540,2540,1946,DOM,Dominican Republic,18.735693,-70.162651,Earthquake,2550,Very High Risk
1541,2541,1947,JPN,Japan,36.204824,138.252924,Tropical cyclone,1077,Very High Risk
1542,2542,1948,RUS,Russia,61.52401,105.318756,Earthquake,110000,Low Risk
1543,2543,1948,IRN,Iran,32.427908,53.688046,Earthquake,110000,Low Risk
1544,2544,1949,GTM,Guatemala,15.783471,-90.230759,Flood,40000,Very High Risk
1545,2545,1950,PAK,Pakistan,30.375321,69.345116,Flood,2910,Medium Risk
1546,2546,1951,CHN,China,35.86166,104.195397,Flood,4800,Medium Risk
1547,2547,1952,RUS,Russia,61.52401,105.318756,Earthquake,2336,Low Risk
1548,2548,1953,JPN,Japan,36.204824,138.252924,Flood,2566,Very High Risk
1549,2549,1954,CHN,China,35.86166,104.195397,Flood,33000,Medium Risk
1550,2550,1955,ANT,Netherlands Antilles,12.226079,-69.060087,Tropical cyclone,1023,
1551,2551,1955,MEX,Mexico,23.634501,-102.552784,Tropical cyclone,1023,Medium Risk
1552,2552,1956,CHN,China,35.86166,104.195397,Tropical cyclone,4935,Medium Risk
1553,2553,1957,IRN,Iran,32.427908,53.688046,Earthquake,1200,Low Risk
1554,2554,1958,JPN,Japan,36.204824,138.252924,Tropical cyclone,1269,Very High Risk
1555,2555,1960,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,14174,Very High Risk
1556,2556,1962,IRN,Iran,32.427908,53.688046,Earthquake,12225,Low Risk
1557,2557,1963,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,22000,Very High Risk
1558,2558,1964,VNM,Vietnam,14.058324,108.277199,Tropical cyclone,7000,Very High Risk
1559,2559,1965,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,47000,Very High Risk
1560,2560,1966,TUR,Turkey,38.963745,35.243322,Earthquake,3000,Low Risk
1561,2561,1967,IND,India,20.593684,78.96288,Tropical cyclone,10000,Medium Risk
1562,2562,1968,IRN,Iran,32.427908,53.688046,Earthquake,15000,Low Risk
1563,2563,1969,CHN,China,35.86166,104.195397,Earthquake,3000,Medium Risk
1564,2564,1970,IND,India,20.593684,78.96288,Tropical cyclone,500000,Medium Risk
1565,2565,1970,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,500000,Very High Risk
1566,2566,1971,VNM,Vietnam,14.058324,108.277199,Flood,100000,Very High Risk
1567,2567,1972,IRN,Iran,32.427908,53.688046,Earthquake,5374,Low Risk
1568,2568,1973,IDN,Indonesia,-0.789275,113.921327,Tropical cyclone,1653,Very High Risk
1569,2569,1974,HND,Honduras,15.199999,-86.241905,Tropical cyclone,8210,Very High Risk
1570,2570,1974,NIC,Nicaragua,12.865416,-85.207229,Tropical cyclone,8210,Very High Risk
1571,2571,1974,SLV,El Salvador,13.794185,-88.89653,Tropical cyclone,8210,Very High Risk
1572,2572,1974,GTM,Guatemala,15.783471,-90.230759,Tropical cyclone,8210,Very High Risk
1573,2573,1974,BLZ,Belize,17.189877,-88.49765,Tropical cyclone,8210,Medium Risk
1574,2574,1974,MEX,Mexico,23.634501,-102.552784,Tropical cyclone,8210,Medium Risk
1575,2575,1975,CHN,China,35.86166,104.195397,Tropical cyclone,229000,Medium Risk
1576,2576,1977,IND,India,20.593684,78.96288,Tropical cyclone,50000,Medium Risk
1577,2577,1978,IRN,Iran,32.427908,53.688046,Earthquake,25000,Low Risk
1578,2578,1979,DOM,Dominican Republic,18.735693,-70.162651,Tropical cyclone,2069,Very High Risk
1579,2579,1979,DMA,Dominica,15.414999,-61.370976,Tropical cyclone,2069,
1580,2580,1980,DZA,Algeria,28.033886,1.659626,Earthquake,5000,High Risk
1581,2581,1981,IRN,Iran,32.427908,53.688046,Earthquake,3000,Low Risk
1582,2582,1982,YEM,Yemen,15.552727,48.516388,Earthquake,2800,Medium Risk
1583,2583,1983,TUR,Turkey,38.963745,35.243322,Earthquake,1342,Low Risk
1584,2584,1984,PHL,Philippines,12.879721,121.774017,Tropical cyclone,1474,Very High Risk
1585,2585,1985,COL,Colombia,4.570868,-74.297333,Volcanic eruption,23000,Medium Risk
1586,2586,1986,CMR,Cameroon,7.369722,12.354722,Limnic eruption,1746,Very High Risk
1587,2587,1987,ECU,Ecuador,-1.831239,-78.183406,Earthquake,5000,High Risk
1588,2588,1988,ARM,Armenia,40.069099,45.038189,Earthquake,25000,Medium Risk
1589,2589,1989,CHN,China,35.86166,104.195397,Flood,3814,Medium Risk
1590,2590,1990,IRN,Iran,32.427908,53.688046,Earthquake,50000,Low Risk
1591,2591,1991,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,138866,Very High Risk
1592,2592,1992,IDN,Indonesia,-0.789275,113.921327,Earthquake,2500,Very High Risk
1593,2593,1992,IDN,Indonesia,-0.789275,113.921327,Tsunami,2500,Very High Risk
1594,2594,1993,IND,India,20.593684,78.96288,Earthquake,9748,Medium Risk
1595,2595,1994,COL,Colombia,4.570868,-74.297333,Earthquake,1100,Medium Risk
1596,2596,1995,JPN,Japan,36.204824,138.252924,Earthquake,6434,Very High Risk
1597,2597,1996,IND,India,20.593684,78.96288,Tropical cyclone,1077,Medium Risk
1598,2598,1997,VNM,Vietnam,14.058324,108.277199,Tropical cyclone,3123,Very High Risk
1599,2599,1997,VNM,Vietnam,14.058324,108.277199,Flood,3123,Very High Risk
1600,2600,1997,THA,Thailand,15.870032,100.992541,Tropical cyclone,3123,Medium Risk
1601,2601,1997,THA,Thailand,15.870032,100.992541,Flood,3123,Medium Risk
1602,2602,1998,HND,Honduras,15.199999,-86.241905,Tropical cyclone,11374,Very High Risk
1603,2603,1998,NIC,Nicaragua,12.865416,-85.207229,Tropical cyclone,11374,Very High Risk
1604,2604,1998,SLV,El Salvador,13.794185,-88.89653,Tropical cyclone,11374,Very High Risk
1605,2605,1998,GTM,Guatemala,15.783471,-90.230759,Tropical cyclone,11374,Very High Risk
1606,2606,1998,BLZ,Belize,17.189877,-88.49765,Tropical cyclone,11374,Medium Risk
1607,2607,1998,MEX,Mexico,23.634501,-102.552784,Tropical cyclone,11374,Medium Risk
1608,2608,1999,TUR,Turkey,38.963745,35.243322,Earthquake,17127,Low Risk
1609,2609,2000,MOZ,Mozambique,-18.665695,35.529562,Flood,800,High Risk
1610,2610,2001,IND,India,20.593684,78.96288,Earthquake,20085,Medium Risk
1611,2611,2003,FRA,France,46.227638,2.213749,Heat wave,70000,Very Low Risk
1612,2612,2003,PRT,Portugal,39.399872,-8.224454,Heat wave,70000,Low Risk
1613,2613,2003,GBR,United Kingdom,55.378051,-3.435973,Heat wave,70000,Low Risk
1614,2614,2003,NLD,Netherlands,52.132633,5.291266,Heat wave,70000,High Risk
1615,2615,2003,DEU,Germany,51.165691,10.451526,Heat wave,70000,Very Low Risk
1616,2616,2003,ESP,Spain,40.463667,-3.74922,Heat wave,70000,Very Low Risk
1617,2617,2003,SWE,Sweden,60.128161,18.643501,Heat wave,70000,Very Low Risk
1618,2618,2003,ITA,Italy,41.87194,12.56738,Heat wave,70000,Low Risk
1619,2619,2003,IRL,Ireland,53.41291,-8.24389,Heat wave,70000,Low Risk
1620,2620,2004,IDN,Indonesia,-0.789275,113.921327,Earthquake,227898,Very High Risk
1621,2621,2004,IDN,Indonesia,-0.789275,113.921327,Tsunami,227898,Very High Risk
1622,2622,2004,LKA,Sri Lanka,7.873054,80.771797,Earthquake,227898,High Risk
1623,2623,2004,LKA,Sri Lanka,7.873054,80.771797,Tsunami,227898,High Risk
1624,2624,2004,IND,India,20.593684,78.96288,Earthquake,227898,Medium Risk
1625,2625,2004,IND,India,20.593684,78.96288,Tsunami,227898,Medium Risk
1626,2626,2004,THA,Thailand,15.870032,100.992541,Earthquake,227898,Medium Risk
1627,2627,2004,THA,Thailand,15.870032,100.992541,Tsunami,227898,Medium Risk
1628,2628,2004,SOM,Somalia,5.152149,46.199616,Earthquake,227898,
1629,2629,2004,SOM,Somalia,5.152149,46.199616,Tsunami,227898,
1630,2630,2005,IND,India,20.593684,78.96288,Earthquake,87351,Medium Risk
1631,2631,2005,PAK,Pakistan,30.375321,69.345116,Earthquake,87351,Medium Risk
1632,2632,2006,IDN,Indonesia,-0.789275,113.921327,Earthquake,5782,Very High Risk
1633,2633,2007,BGD,Bangladesh,23.684994,90.356331,Tropical cyclone,15000,Very High Risk
1634,2634,2007,IND,India,20.593684,78.96288,Tropical cyclone,15000,Medium Risk
1635,2635,2008,MMR,Myanmar,21.913965,95.956223,Tropical cyclone,138373,High Risk
1636,2636,2009,IDN,Indonesia,-0.789275,113.921327,Earthquake,1115,Very High Risk
1637,2637,2010,HTI,Haiti,18.971187,-72.285215,Earthquake,316000,Very High Risk
1638,2638,2011,JPN,Japan,36.204824,138.252924,Earthquake,19749,Very High Risk
1639,2639,2011,JPN,Japan,36.204824,138.252924,Tsunami,19749,Very High Risk
1640,2640,2012,PHL,Philippines,12.879721,121.774017,Tropical cyclone,1901,Very High Risk
1641,2641,2013,PHL,Philippines,12.879721,121.774017,Tropical cyclone,6340,Very High Risk
1642,2642,2013,VNM,Vietnam,14.058324,108.277199,Tropical cyclone,6340,Very High Risk
1643,2643,2013,CHN,China,35.86166,104.195397,Tropical cyclone,6340,Medium Risk
1644,2644,2014,AFG,Afghanistan,33.93911,67.709953,Landslide,2700,Very High Risk
1645,2645,2015,NPL,Nepal,28.394857,84.124008,Earthquake,8964,Medium Risk
1646,2646,2015,IND,India,20.593684,78.96288,Earthquake,8964,Medium Risk
1647,2647,2016,IND,India,20.593684,78.96288,Heat wave,1111,Medium Risk
1648,2648,2017,PRI,Puerto Rico,18.220833,-66.590149,Tropical cyclone,3059,
1649,2649,2017,DMA,Dominica,15.414999,-61.370976,Tropical cyclone,3059,
1650,2650,2018,IDN,Indonesia,-0.789275,113.921327,Earthquake,4340,Very High Risk
1651,2651,2018,IDN,Indonesia,-0.789275,113.921327,Tsunami,4340,Very High Risk
1652,2652,2019,IND,India,20.593684,78.96288,Flood,1600,Medium Risk
1653,2653,2019,NPL,Nepal,28.394857,84.124008,Flood,1600,Medium Risk
1654,2654,2020,IND,India,20.593684,78.96288,Flood,1922,Medium Risk
1655,2655,2020,BGD,Bangladesh,23.684994,90.356331,Flood,1922,Very High Risk
1656,2656,2021,HTI,Haiti,18.971187,-72.285215,Earthquake,2248,Very High Risk
1657,2657,2022,ZAF,South Africa,-30.559482,22.937506,Flood,450,Medium Risk
